"type","period","household","individual","adm0","adm1_dep","adm2_dep","reason","adm1_arr","adm2_arr","ADM2_ID","adm3_arr","ADM3_ID2","adm0_arr"
"idp","in 2014",655,5285,"Nigeria","BORNO","HAWUL","Insurgency","BORNO","BIU","NGA008005","ZARAWUYAKU","NGA008005511","Nigeria"
"idp","in 2015",5,30,"Nigeria","BORNO","GUBIO","Insurgency","BORNO","GUBIO","NGA008009","GUBIO TOWN  I","NGA008009906","Nigeria"
"idp","in 2014",11546,88511,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","JERE","NGA008013","BALE GALTIMARI","NGA008013302","Nigeria"
"idp","in 2014",7020,59670,"Nigeria","BORNO","KAGA","Insurgency","BORNO","JERE","NGA008013","DALA LAWANTI","NGA008013303","Nigeria"
"idp","in 2014",1590,9673,"Nigeria","BORNO","MAFA","Insurgency","BORNO","JERE","NGA008013","DUSUMAN","NGA008013304","Nigeria"
"idp","in 2014",1958,13707,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","JERE","NGA008013","MAIMUSARI","NGA008013306","Nigeria"
"idp","in 2014",9381,63605,"Nigeria","BORNO","MARTE","Insurgency","BORNO","JERE","NGA008013","MASHAMARI","NGA008013307","Nigeria"
"idp","in 2014",15232,114241,"Nigeria","BORNO","MONGUNO","Insurgency","BORNO","JERE","NGA008013","OLD MAIDUGURI","NGA008013309","Nigeria"
"idp","in 2014",10917,86245,"Nigeria","BORNO","GWOZA","Insurgency","BORNO","JERE","NGA008013","MAIRI","NGA008013311","Nigeria"
"idp","in 2014",6753,47271,"Nigeria","BORNO","BAMA","Insurgency","BORNO","JERE","NGA008013","GOMARI","NGA008013312","Nigeria"
"idp","in 2015",2328,12216,"Nigeria","BORNO","KAGA","Insurgency","BORNO","KAGA","NGA008014","BENISHEIKH","NGA008014402","Nigeria"
"idp","in 2014",1242,9318,"Nigeria","BORNO","GUZAMALA","Insurgency","BORNO","KONDUGA","NGA008016","AUNO / CHABBOL","NGA008016601","Nigeria"
"idp","in 2014",3387,25404,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","KONDUGA","NGA008016","DALORI / WANORI","NGA008016602","Nigeria"
"idp","in 2015",986,5666,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","KONDUGA","NGA008016","JEWU / LAMBOA","NGA008016604","Nigeria"
"idp","in 2014",25,152,"Nigeria","YOBE","GUJBA","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","GONDI","NGA008018801","Nigeria"
"idp","in 2014",11,56,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","GUSI / BILLA","NGA008018802","Nigeria"
"idp","in 2014",24,194,"Nigeria","BORNO","DAMBOA","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","GUWAL","NGA008018803","Nigeria"
"idp","in 2015",21,172,"Nigeria","BORNO","HAWUL","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","KURBA","NGA008018805","Nigeria"
"idp","in 2014",376,3234,"Nigeria","BORNO","DAMBOA","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","KWAYA KUSAR","NGA008018806","Nigeria"
"idp","in 2014",41,192,"Nigeria","BORNO","HAWUL","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","PETA","NGA008018807","Nigeria"
"idp","in 2014",4,30,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","WADA","NGA008018808","Nigeria"
"idp","in 2014",37,197,"Nigeria","ADAMAWA","GOMBI","Insurgency","BORNO","KWAYA / KUSAR","NGA008018","YIMIRTHALANG","NGA008018810","Nigeria"
"idp","in 2014",800,5000,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","MAFA","NGA008019","TAMSU NGAMDUA","NGA008019912","Nigeria"
"idp","in 2014",5766,43254,"Nigeria","BORNO","MAFA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","BOLORI  I","NGA008021101","Nigeria"
"idp","in 2014",12909,96821,"Nigeria","BORNO","KUKAWA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","BOLORI  II","NGA008021102","Nigeria"
"idp","in 2014",2850,22800,"Nigeria","BORNO","BAMA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","BULABLIN","NGA008021103","Nigeria"
"idp","in 2014",3748,26982,"Nigeria","BORNO","MARTE","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","FEZZAN","NGA008021104","Nigeria"
"idp","in 2014",3995,29528,"Nigeria","BORNO","MONGUNO","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","GAMBORU LIBERTY","NGA008021105","Nigeria"
"idp","in 2014",3162,27340,"Nigeria","BORNO","DAMBOA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","GWANGE  I","NGA008021106","Nigeria"
"idp","in 2014",6651,49213,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","GWANGE  II","NGA008021107","Nigeria"
"idp","in 2014",5330,35726,"Nigeria","BORNO","BAMA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","GWANGE  III","NGA008021108","Nigeria"
"idp","in 2014",5727,42952,"Nigeria","BORNO","DIKWA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","HAUSARI/ZANGO","NGA008021109","Nigeria"
"idp","in 2014",14596,102169,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","LAMISULA/JABBA MARI","NGA008021110","Nigeria"
"idp","in 2014",1040,5200,"Nigeria","BORNO","NGANZAI","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","LIMANTI","NGA008021111","Nigeria"
"idp","in 2014",3091,23143,"Nigeria","BORNO","BAMA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","MAFONI","NGA008021112","Nigeria"
"idp","in 2014",39279,276187,"Nigeria","BORNO","BAMA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","MAISANDARI","NGA008021113","Nigeria"
"idp","in 2014",3050,22875,"Nigeria","BORNO","BAMA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","SHEHURI  NORTH","NGA008021114","Nigeria"
"idp","in 2014",4295,36508,"Nigeria","BORNO","KONDUGA","Insurgency","BORNO","MAIDUGURI M. C.","NGA008021","SHEHURI SOUTH","NGA008021115","Nigeria"
"idp","in 2014",21,103,"Nigeria","BORNO","CHIBOK","Insurgency","FCT","ABAJI","NGA015001"," ABAJI CENTRAL","NGA015001101","Nigeria"
"idp","in 2014",6,40,"Nigeria","NASARAWA","AKWANGA","Clash","FCT","ABAJI","NGA015001"," NUKU","NGA015001105","Nigeria"
"idp",2011,30,327,"Nigeria","BENUE","GUMA","Clash","FCT","ABAJI","NGA015001","AGYANA/PANDAGI","NGA015001107","Nigeria"
"idp","in 2014",5,56,"Nigeria","BORNO","GWOZA","Insurgency","FCT","BWARI","NGA015002"," BWARI CENTRAL","NGA015002201","Nigeria"
"idp","in 2014",10,50,"Nigeria","BORNO","GWOZA","Insurgency","FCT","BWARI","NGA015002"," KUDURU","NGA015002202","Nigeria"
"idp","in 2014",10,62,"Nigeria","BORNO","GWOZA","Insurgency","FCT","BWARI","NGA015002"," IGU","NGA015002203","Nigeria"
"idp","in 2014",3,22,"Nigeria","BORNO","BAMA","Insurgency","FCT","BWARI","NGA015002"," SHERE","NGA015002204","Nigeria"
"idp","in 2015",18,72,"Nigeria","ADAMAWA","MADAGALI","Insurgency","FCT","BWARI","NGA015002"," DUTSE","NGA015002207","Nigeria"
"idp","in 2014",20,142,"Nigeria","BORNO","BAMA","Insurgency","FCT","BWARI","NGA015002"," KUBWA","NGA015002209","Nigeria"
"idp",2011,26,177,"Nigeria","BORNO","GUZAMALA","Insurgency","FCT","GWAGWALADA","NGA015003"," GWAKO","NGA015003301","Nigeria"
"idp","Before 2014",9,39,"Nigeria","NASARAWA","NASARAWA","Insurgency","FCT","GWAGWALADA","NGA015003"," DOBI","NGA015003302","Nigeria"
"idp","Before 2014",28,206,"Nigeria","NASARAWA","NASARAWA","Clash","FCT","GWAGWALADA","NGA015003"," DOBI","NGA015003302","Nigeria"
"idp",2011,2,12,"Nigeria","TARABA","WUKARI","Insurgency","FCT","GWAGWALADA","NGA015003"," KUTUNKU","NGA015003304","Nigeria"
"idp",2011,39,278,"Nigeria","TARABA","WUKARI","Clash","FCT","GWAGWALADA","NGA015003"," KUTUNKU","NGA015003304","Nigeria"
"idp","Before 2014",1,8,"Nigeria","ADAMAWA","MICHIKA","Clash","FCT","GWAGWALADA","NGA015003"," PAIKO","NGA015003309","Nigeria"
"idp","Before 2014",15,75,"Nigeria","ADAMAWA","MICHIKA","Insurgency","FCT","GWAGWALADA","NGA015003"," PAIKO","NGA015003309","Nigeria"
"idp","in 2014",24,128,"Nigeria","BORNO","CHIBOK","Insurgency","FCT","KUJE","NGA015004"," KUJE CENTRAL","NGA015004401","Nigeria"
"idp","in 2014",56,261,"Nigeria","BORNO","CHIBOK","Insurgency","FCT","KUJE","NGA015004"," GAUBE","NGA015004403","Nigeria"
"idp","in 2014",20,110,"Nigeria","NASARAWA","AWE","Clash","FCT","KUJE","NGA015004"," KABI","NGA015004405","Nigeria"
"idp","in 2014",24,214,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," ASHARA","NGA015005501","Nigeria"
"idp","in 2014",35,314,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," DAFA","NGA015005502","Nigeria"
"idp","in 2014",6,42,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," GUMBO","NGA015005503","Nigeria"
"idp","in 2014",17,92,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," KWALI CENTRAL","NGA015005504","Nigeria"
"idp","in 2014",22,85,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," YANGOJI","NGA015005505","Nigeria"
"idp","in 2014",40,307,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," KUNDU","NGA015005507","Nigeria"
"idp","in 2014",48,272,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005"," PAI","NGA015005508","Nigeria"
"idp","in 2014",16,75,"Nigeria","BENUE","GUMA","Clash","FCT","KWALI","NGA015005","WAKO","NGA015005509","Nigeria"
"idp","in 2014",417,2475,"Nigeria","BORNO","GWOZA","Insurgency","FCT","MUNICIPAL","NGA015006"," GARKI","NGA015006602","Nigeria"
"idp","in 2014",302,1445,"Nigeria","BORNO","GWOZA","Insurgency","FCT","MUNICIPAL","NGA015006"," KABUSA","NGA015006608","Nigeria"
"idp","in 2014",1018,5992,"Nigeria","BORNO","GWOZA","Insurgency","FCT","MUNICIPAL","NGA015006"," KARSHI","NGA015006609","Nigeria"
"idp","in 2014",16,116,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","AKKO","NGA016001","AKKO","NGA016001101","Nigeria"
"idp","in 2014",699,3436,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","AKKO","NGA016001","GARKO","NGA016001102","Nigeria"
"idp","in 2014",41,203,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","AKKO","NGA016001","KALSHINGI","NGA016001103","Nigeria"
"idp","in 2014",24,141,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","GOMBE","AKKO","NGA016001","KASHERE","NGA016001104","Nigeria"
"idp","in 2014",3,35,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","AKKO","NGA016001","KUMO CENTRAL","NGA016001105","Nigeria"
"idp","in 2014",7,50,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","AKKO","NGA016001","KUMO EAST","NGA016001106","Nigeria"
"idp","in 2014",3,21,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","AKKO","NGA016001","KUMO NORTH","NGA016001107","Nigeria"
"idp","in 2014",16,98,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","AKKO","NGA016001","KUMO WEST","NGA016001108","Nigeria"
"idp","in 2014",39,217,"Nigeria","YOBE","POTISKUM","Insurgency","GOMBE","AKKO","NGA016001","PINDIGA","NGA016001109","Nigeria"
"idp","in 2014",13,102,"Nigeria","TARABA","WUKARI","Insurgency","GOMBE","AKKO","NGA016001","TUMU","NGA016001110","Nigeria"
"idp","in 2014",45,132,"Nigeria","ADAMAWA","MADAGALI","Insurgency","GOMBE","BALANGA","NGA016002","BAMBAM","NGA016002201","Nigeria"
"idp","Before 2014",25,95,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","BALANGA","NGA016002","BANGU","NGA016002202","Nigeria"
"idp","in 2014",11,60,"Nigeria","ADAMAWA","MICHIKA","Insurgency","GOMBE","BALANGA","NGA016002","DADIYA","NGA016002203","Nigeria"
"idp","Before 2014",52,157,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","BALANGA","NGA016002","GELENGU / BALANGA","NGA016002204","Nigeria"
"idp","Before 2014",7,19,"Nigeria","ADAMAWA","MUBI NORTH","Clash","GOMBE","BALANGA","NGA016002","KINDIYO","NGA016002205","Nigeria"
"idp","Before 2014",50,154,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","BALANGA","NGA016002","KINDIYO","NGA016002205","Nigeria"
"idp","Before 2014",26,125,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","BALANGA","NGA016002","KULANI / DEGRE /SIKKAM","NGA016002206","Nigeria"
"idp","in 2014",18,113,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","BALANGA","NGA016002","MWONA","NGA016002207","Nigeria"
"idp","Before 2014",8,31,"Nigeria","ADAMAWA","MICHIKA","Insurgency","GOMBE","BALANGA","NGA016002","NYUWAR / JESSU","NGA016002208","Nigeria"
"idp","in 2014",21,117,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","BALANGA","NGA016002","SWA / REF / W. WAJA","NGA016002209","Nigeria"
"idp","Before 2014",59,321,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","BALANGA","NGA016002","TALASSE / DONG / REME","NGA016002210","Nigeria"
"idp","in 2015",2,12,"Nigeria","ADAMAWA","HONG","Insurgency","GOMBE","BILLIRI","NGA016003","BAGANJE NORTH","NGA016003301","Nigeria"
"idp","in 2014",10,113,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","GOMBE","BILLIRI","NGA016003","BARE","NGA016003303","Nigeria"
"idp","in 2014",14,118,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","BILLIRI","NGA016003","BILLIRI NORTH","NGA016003304","Nigeria"
"idp","in 2014",13,92,"Nigeria","BORNO","CHIBOK","Insurgency","GOMBE","BILLIRI","NGA016003","BILLIRI SOUTH","NGA016003305","Nigeria"
"idp","in 2015",4,22,"Nigeria","BORNO","CHIBOK","Insurgency","GOMBE","BILLIRI","NGA016003","TAL","NGA016003307","Nigeria"
"idp","in 2015",4,27,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","GOMBE","BILLIRI","NGA016003","TODI","NGA016003309","Nigeria"
"idp","in 2015",5,23,"Nigeria","YOBE","DAMATURU","Insurgency","GOMBE","DUKKU","NGA016004","GOMBE ABBA","NGA016004401","Nigeria"
"idp","in 2015",7,47,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","DUKKU","NGA016004","HASHIDU","NGA016004402","Nigeria"
"idp","in 2015",28,146,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","DUKKU","NGA016004","JAMARI","NGA016004403","Nigeria"
"idp","in 2015",26,145,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","DUKKU","NGA016004","LAFIYA","NGA016004405","Nigeria"
"idp","in 2015",8,50,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","GOMBE","DUKKU","NGA016004","MALALA","NGA016004406","Nigeria"
"idp","in 2015",27,150,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","DUKKU","NGA016004","WAZIRI NORTH","NGA016004407","Nigeria"
"idp","in 2015",25,172,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","DUKKU","NGA016004","WAZIRI SOUTH / CENTRAL","NGA016004408","Nigeria"
"idp","in 2014",243,1138,"Nigeria","YOBE","BURSARI","Insurgency","GOMBE","FUNAKAYE","NGA016005","ASHAKA / MAGABA","NGA016005501","Nigeria"
"idp","in 2014",32,203,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","FUNAKAYE","NGA016005","BAGE","NGA016005502","Nigeria"
"idp","in 2014",120,896,"Nigeria","YOBE","BURSARI","Insurgency","GOMBE","FUNAKAYE","NGA016005","BAJOGA  WEST","NGA016005503","Nigeria"
"idp","in 2014",347,2018,"Nigeria","YOBE","BURSARI","Insurgency","GOMBE","FUNAKAYE","NGA016005","BAJOGA EAST","NGA016005504","Nigeria"
"idp","in 2015",6,46,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","FUNAKAYE","NGA016005","BODOR / TILDE","NGA016005505","Nigeria"
"idp","in 2015",13,105,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","FUNAKAYE","NGA016005","KUPTO","NGA016005507","Nigeria"
"idp","in 2014",37,214,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","FUNAKAYE","NGA016005","TONGO","NGA016005509","Nigeria"
"idp","in 2014",81,298,"Nigeria","ADAMAWA","MADAGALI","Insurgency","GOMBE","GOMBE","NGA016006","BAJOGA","NGA016006602","Nigeria"
"idp","in 2014",46,465,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","GOMBE","NGA016006","BOLARI EAST","NGA016006603","Nigeria"
"idp","in 2014",26,170,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","GOMBE","NGA016006","BOLARI WEST","NGA016006604","Nigeria"
"idp","in 2014",15,92,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","GOMBE","NGA016006","DAWAKI","NGA016006605","Nigeria"
"idp","in 2014",7,50,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","GOMBE","NGA016006","HERWAGANA","NGA016006606","Nigeria"
"idp","in 2014",31,203,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","GOMBE","NGA016006","JEKA DAFARI","NGA016006607","Nigeria"
"idp","in 2014",17,98,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","GOMBE","NGA016006","KUMBIYA - KUMBIYA","NGA016006608","Nigeria"
"idp","in 2014",60,429,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","GOMBE","NGA016006","NASARAWA","NGA016006609","Nigeria"
"idp","in 2014",424,2930,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","GOMBE","NGA016006","PANTAMI","NGA016006610","Nigeria"
"idp","in 2014",569,2005,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","GOMBE","NGA016006","SHAMAKI","NGA016006611","Nigeria"
"idp","in 2014",30,166,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","KALTUNGO","NGA016007","AWAK","NGA016007701","Nigeria"
"idp","in 2014",17,125,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","GOMBE","KALTUNGO","NGA016007","KALTUNGO WEST","NGA016007703","Nigeria"
"idp","in 2014",4,23,"Nigeria","ADAMAWA","MADAGALI","Insurgency","GOMBE","KALTUNGO","NGA016007","KALTUNGO EAST","NGA016007704","Nigeria"
"idp","in 2014",12,65,"Nigeria","ADAMAWA","GUYUK","Insurgency","GOMBE","KALTUNGO","NGA016007","TURE","NGA016007710","Nigeria"
"idp","in 2015",32,170,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","KWAMI","NGA016008","BOJUDE","NGA016008801","Nigeria"
"idp","in 2015",15,108,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","KWAMI","NGA016008","DABAN FULANI","NGA016008802","Nigeria"
"idp","in 2015",13,89,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","KWAMI","NGA016008","DOHO","NGA016008803","Nigeria"
"idp","in 2015",5,27,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","KWAMI","NGA016008","DUKUL","NGA016008804","Nigeria"
"idp","in 2015",15,74,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","KWAMI","NGA016008","GADAM","NGA016008805","Nigeria"
"idp","in 2015",16,112,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","KWAMI","NGA016008","KOMFULATA","NGA016008807","Nigeria"
"idp","in 2015",22,150,"Nigeria","YOBE","BADE","Insurgency","GOMBE","KWAMI","NGA016008","KWAMI","NGA016008808","Nigeria"
"idp","in 2015",32,175,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","KWAMI","NGA016008","MALAM SIDI","NGA016008809","Nigeria"
"idp","in 2014",26,160,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","KWAMI","NGA016008","MALLERI","NGA016008810","Nigeria"
"idp","in 2014",6,42,"Nigeria","YOBE","FIKA","Natural Disaster","GOMBE","NAFADA","NGA016009","BARWO / NASARAWO","NGA016009901","Nigeria"
"idp","in 2014",20,117,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","NAFADA","NGA016009","BARWO / NASARAWO","NGA016009901","Nigeria"
"idp","in 2014",25,82,"Nigeria","BORNO","KUKAWA","Insurgency","GOMBE","NAFADA","NGA016009","BARWO WINDE","NGA016009902","Nigeria"
"idp","in 2014",88,398,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","NAFADA","NGA016009","BIRIN BOLEWA","NGA016009903","Nigeria"
"idp","in 2015",21,102,"Nigeria","GOMBE","NAFADA","Natural Disaster","GOMBE","NAFADA","NGA016009","BIRIN FULANI EAST","NGA016009904","Nigeria"
"idp","in 2014",12,60,"Nigeria","ADAMAWA","MUBI NORTH","Natural Disaster","GOMBE","NAFADA","NGA016009","BIRIN FULANI WEST","NGA016009905","Nigeria"
"idp","in 2014",23,96,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","NAFADA","NGA016009","BIRIN FULANI WEST","NGA016009905","Nigeria"
"idp","in 2014",32,146,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","NAFADA","NGA016009","GUDUKKU","NGA016009906","Nigeria"
"idp","in 2014",75,336,"Nigeria","YOBE","FIKA","Insurgency","GOMBE","NAFADA","NGA016009","JIGAWA","NGA016009907","Nigeria"
"idp","in 2014",28,98,"Nigeria","BORNO","BAMA","Natural Disaster","GOMBE","NAFADA","NGA016009","NAFADA CENTRAL","NGA016009908","Nigeria"
"idp","in 2014",33,130,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","NAFADA","NGA016009","NAFADA CENTRAL","NGA016009908","Nigeria"
"idp","in 2014",9,45,"Nigeria","YOBE","DAMATURU","Natural Disaster","GOMBE","NAFADA","NGA016009","NAFADA EAST","NGA016009909","Nigeria"
"idp","in 2014",24,121,"Nigeria","YOBE","DAMATURU","Insurgency","GOMBE","NAFADA","NGA016009","NAFADA EAST","NGA016009909","Nigeria"
"idp","in 2014",10,51,"Nigeria","YOBE","GUJBA","Natural Disaster","GOMBE","NAFADA","NGA016009","NAFADA WEST","NGA016009910","Nigeria"
"idp","in 2014",26,131,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","NAFADA","NGA016009","NAFADA WEST","NGA016009910","Nigeria"
"idp","in 2014",2,25,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","GOMBE","SHONGOM","NGA016010","BANGUNJI","NGA016010001","Nigeria"
"idp","in 2014",2,3,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","SHONGOM","NGA016010","BOH","NGA016010002","Nigeria"
"idp","in 2014",4,23,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","SHONGOM","NGA016010","BURAK","NGA016010003","Nigeria"
"idp","in 2014",2,27,"Nigeria","YOBE","GUJBA","Insurgency","GOMBE","SHONGOM","NGA016010","FILIYA","NGA016010004","Nigeria"
"idp","in 2014",16,145,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","SHONGOM","NGA016010","GWANDUM","NGA016010006","Nigeria"
"idp","in 2014",5,30,"Nigeria","ADAMAWA","MADAGALI","Insurgency","GOMBE","SHONGOM","NGA016010","KULISHIN","NGA016010007","Nigeria"
"idp","in 2014",1,8,"Nigeria","BORNO","CHIBOK","Insurgency","GOMBE","SHONGOM","NGA016010","KUSHI","NGA016010008","Nigeria"
"idp","in 2014",2,20,"Nigeria","YOBE","GULANI","Insurgency","GOMBE","SHONGOM","NGA016010","LALAIPIDO","NGA016010009","Nigeria"
"idp","in 2014",5,20,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","SHONGOM","NGA016010","LAPAN","NGA016010010","Nigeria"
"idp","in 2014",130,1009,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","DEBA","NGA016011101","Nigeria"
"idp","in 2014",20,150,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","DIFA / LUBO / KINAFA","NGA016011102","Nigeria"
"idp","in 2014",33,220,"Nigeria","BORNO","DAMBOA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","GWANI / SHINGA / WADE","NGA016011103","Nigeria"
"idp","in 2014",28,197,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","HINNA","NGA016011104","Nigeria"
"idp","in 2014",28,160,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","JAGALI NORTH","NGA016011105","Nigeria"
"idp","in 2014",38,250,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","JAGALI SOUTH","NGA016011106","Nigeria"
"idp","in 2014",23,206,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","KANAWA / WAJARI","NGA016011107","Nigeria"
"idp","in 2014",45,300,"Nigeria","BORNO","GWOZA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","KURI /LANO / LAMBAM","NGA016011108","Nigeria"
"idp","in 2014",161,740,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","KWADON / LIJI / KURBA","NGA016011109","Nigeria"
"idp","in 2014",20,180,"Nigeria","BORNO","BAMA","Insurgency","GOMBE","YALMALTU/ DEBA","NGA016011","ZAMBUL / KWALI","NGA016011111","Nigeria"
"idp","in 2014",41,348,"Nigeria","KADUNA","BIRNIN GWARI","Clash","KADUNA","BIRNIN GWARI","NGA019001","MAGAJIN GARI I","NGA019001101","Nigeria"
